Discharge Year;Patient County;PDI Number;PDI Name;Medicaid PDI Hospitalizations;County Medicaid Population;Observed Rate per 100,000 people;Expected PQI Hospitalizations;Expected Rate per 100,000 people;Risk Adjusted Rate per 100,000 people;Difference in Hospitalizations
2013;Schenectady ;PDI_14;Asthma;10;13,114;76.25;38.43;293.05;85.16;-28.43
2012;Schenectady ;PDI_15;Diabetes Short-term Complications;2;8,773;22.8;3;34.18;21.97;-1
2013;Schenectady ;PDI_15;Diabetes Short-term Complications;5;9,415;53.11;3.22;34.21;51.16;1.78
2012;Schenectady ;PDI_16;Gastroenteritis;10;14,273;70.06;14.3;100.19;86.43;-4.3
2013;Schenectady ;PDI_16;Gastroenteritis;17;15,061;112.87;16.07;106.69;129.8;0.93
2012;Schenectady ;PDI_18;Urinary Tract Infection;1;14,273;7.01;5.9;41.32;8.39;-4.9
2013;Schenectady ;PDI_18;Urinary Tract Infection;4;15,061;26.56;6.75;44.84;30.39;-2.75
2012;Schenectady ;PDI_90;Pediatric Quality Overall Composite;13;8,773;148.18;25.79;293.96;166.66;-12.79
2013;Schenectady ;PDI_90;Pediatric Quality Overall Composite;14;9,415;148.7;27.74;294.61;164.7;-13.74
2012;Schenectady ;PDI_91;Pediatric Quality Acute Composite;4;8,773;45.59;5.89;67.16;52.38;-1.89
2013;Schenectady ;PDI_91;Pediatric Quality Acute Composite;5;9,415;53.11;6.75;71.7;58.26;-1.75
2012;Schenectady ;PDI_92;Pediatric Quality Chronic Composite;9;8,773;102.59;19.9;226.8;114.65;-10.9
2013;Schenectady ;PDI_92;Pediatric Quality Chronic Composite;9;9,415;95.59;20.99;222.91;106.21;-11.99
2012;Schoharie;PDI_14;Asthma;1;1,810;55.25;2.27;125.41;144.39;-1.27
2013;Schoharie;PDI_14;Asthma;0;1,953;0;2.13;108.92;0;-2.13
2012;Schoharie;PDI_15;Diabetes Short-term Complications;0;1,284;0;0.45;34.83;0;-0.45
2013;Schoharie;PDI_15;Diabetes Short-term Complications;0;1,402;0;0.42;30.24;0;-0.42
2012;Schoharie;PDI_16;Gastroenteritis;0;2,076;0;1.43;69.05;0;-1.43
2013;Schoharie;PDI_16;Gastroenteritis;2;2,215;90.29;1.68;75.98;145.8;0.32
2012;Schoharie;PDI_18;Urinary Tract Infection;0;2,076;0;0.75;35.89;0;-0.75
2013;Schoharie;PDI_18;Urinary Tract Infection;4;2,215;180.59;0.84;37.97;244.07;3.16
2012;Schoharie;PDI_90;Pediatric Quality Overall Composite;0;1,284;0;2.23;173.8;0;-2.23
2013;Wyoming;PDI_18;Urinary Tract Infection;0;2,483;0;0.95;38.32;0;-0.95
2013;Schoharie;PDI_90;Pediatric Quality Overall Composite;1;1,402;71.33;2.3;164.35;141.62;-1.3
2012;Schoharie;PDI_91;Pediatric Quality Acute Composite;0;1,284;0;0.69;53.8;0;-0.69
2013;Schoharie;PDI_91;Pediatric Quality Acute Composite;1;1,402;71.33;0.84;60.17;93.25;0.16
2012;Schoharie;PDI_92;Pediatric Quality Chronic Composite;0;1,284;0;1.54;120;0;-1.54
2013;Schoharie;PDI_92;Pediatric Quality Chronic Composite;0;1,402;0;1.46;104.18;0;-1.46
2012;Schuyler;PDI_14;Asthma;0;1,332;0;1.55;116.61;0;-1.55
2013;Schuyler;PDI_14;Asthma;2;1,343;148.92;1.38;102.97;473.34;0.62
2012;Schuyler;PDI_15;Diabetes Short-term Complications;0;920;0;0.32;34.56;0;-0.32
2013;Schuyler;PDI_15;Diabetes Short-term Complications;0;971;0;0.27;27.62;0;-0.27
2012;Schuyler;PDI_16;Gastroenteritis;3;1,530;196.08;1.02;66.82;362.68;1.98
2013;Schuyler;PDI_16;Gastroenteritis;1;1,557;64.23;1.19;76.26;103.33;-0.19
2012;Schuyler;PDI_18;Urinary Tract Infection;0;1,530;0;0.51;33.55;0;-0.51
2013;Schuyler;PDI_18;Urinary Tract Infection;0;1,557;0;0.57;36.31;0;-0.57
2012;Schuyler;PDI_90;Pediatric Quality Overall Composite;2;920;217.39;1.5;162.52;442.24;0.5
2013;Schuyler;PDI_90;Pediatric Quality Overall Composite;1;971;102.99;1.5;154.45;217.58;-0.5
2012;Schuyler;PDI_91;Pediatric Quality Acute Composite;2;920;217.39;0.47;51.54;325.46;1.53
2013;Schuyler;PDI_91;Pediatric Quality Acute Composite;1;971;102.99;0.57;58.52;138.42;0.43
2012;Schuyler;PDI_92;Pediatric Quality Chronic Composite;0;920;0;1.02;110.98;0;-1.02
2013;Schuyler;PDI_92;Pediatric Quality Chronic Composite;0;971;0;0.93;95.93;0;-0.93
2012;Seneca;PDI_14;Asthma;0;1,968;0;2.77;140.9;0;-2.77
2013;Seneca;PDI_14;Asthma;1;2,039;49.04;2.66;130.58;122.92;-1.66
2012;Seneca;PDI_15;Diabetes Short-term Complications;0;1,394;0;0.45;32.22;0;-0.45
2013;Seneca;PDI_15;Diabetes Short-term Complications;0;1,462;0;0.42;28.95;0;-0.42
2012;Seneca;PDI_16;Gastroenteritis;0;2,277;0;1.65;72.61;0;-1.65
2013;Seneca;PDI_16;Gastroenteritis;3;2,352;127.55;1.94;82.55;189.56;1.06
2012;Seneca;PDI_18;Urinary Tract Infection;4;2,277;175.67;0.82;35.82;242.72;3.18
2013;Seneca;PDI_18;Urinary Tract Infection;0;2,352;0;0.91;38.55;0;-0.91
2012;Seneca;PDI_90;Pediatric Quality Overall Composite;1;1,394;71.74;2.51;179.73;131.96;-1.51
2013;Seneca;PDI_90;Pediatric Quality Overall Composite;0;1,462;0;2.6;177.87;0;-2.6
2012;Seneca;PDI_91;Pediatric Quality Acute Composite;1;1,394;71.74;0.74;53.08;104.28;0.26
2013;Seneca;PDI_91;Pediatric Quality Acute Composite;0;1,462;0;0.9;61.39;0;-0.9
2012;Seneca;PDI_92;Pediatric Quality Chronic Composite;0;1,394;0;1.77;126.65;0;-1.77
2013;Seneca;PDI_92;Pediatric Quality Chronic Composite;0;1,462;0;1.7;116.49;0;-1.7
2012;St Lawrence;PDI_14;Asthma;18;7,788;231.12;9.52;122.22;619.8;8.48
2013;St Lawrence;PDI_14;Asthma;10;8,041;124.36;8.93;111.06;366.48;1.07
2012;St Lawrence;PDI_15;Diabetes Short-term Complications;1;5,377;18.6;1.73;32.24;19;-0.73
2013;St Lawrence;PDI_15;Diabetes Short-term Complications;1;5,687;17.58;1.57;27.66;20.95;-0.57
2012;St Lawrence;PDI_16;Gastroenteritis;14;9,084;154.12;6.28;69.16;275.4;7.72
2013;St Lawrence;PDI_16;Gastroenteritis;11;9,322;118;7.36;78.92;183.45;3.64
2012;St Lawrence;PDI_18;Urinary Tract Infection;1;9,084;11.01;3.19;35.16;15.5;-2.19
2013;St Lawrence;PDI_18;Urinary Tract Infection;2;9,322;21.45;3.49;37.48;29.38;-1.49
2012;St Lawrence;PDI_90;Pediatric Quality Overall Composite;11;5,377;204.58;8.89;165.37;408.98;2.11
2013;St Lawrence;PDI_90;Pediatric Quality Overall Composite;6;5,687;105.5;9.18;161.38;213.33;-3.18
2012;St Lawrence;PDI_91;Pediatric Quality Acute Composite;1;5,377;18.6;2.76;51.4;27.92;-1.76
2013;St Lawrence;PDI_91;Pediatric Quality Acute Composite;3;5,687;52.75;3.42;60.09;69.06;-0.42
2012;St Lawrence;PDI_92;Pediatric Quality Chronic Composite;10;5,377;185.98;6.13;113.97;413.58;3.87
2013;St Lawrence;PDI_92;Pediatric Quality Chronic Composite;3;5,687;52.75;5.76;101.29;128.98;-2.76
2012;Steuben;PDI_14;Asthma;5;6,670;74.96;8.03;120.39;204.07;-3.03
2013;Steuben;PDI_14;Asthma;5;6,969;71.75;7.67;110.04;213.39;-2.67
2012;Steuben;PDI_15;Diabetes Short-term Complications;3;4,727;63.47;1.62;34.36;60.83;1.38
2013;Steuben;PDI_15;Diabetes Short-term Complications;3;5,054;59.36;1.49;29.58;66.14;1.51
2012;Steuben;PDI_16;Gastroenteritis;1;7,802;12.82;5.3;67.91;23.33;-4.3
2013;Steuben;PDI_16;Gastroenteritis;4;8,120;49.26;6.28;77.32;78.17;-2.28
2012;Steuben;PDI_18;Urinary Tract Infection;3;7,802;38.45;2.73;35.02;54.34;0.27
2013;Steuben;PDI_18;Urinary Tract Infection;3;8,120;36.95;3.07;37.77;50.19;-0.07
2012;Steuben;PDI_90;Pediatric Quality Overall Composite;6;4,727;126.93;7.91;167.33;250.8;-1.91
2013;Steuben;PDI_90;Pediatric Quality Overall Composite;10;5,054;197.86;8.19;162.03;398.49;1.81
2012;Steuben;PDI_91;Pediatric Quality Acute Composite;1;4,727;21.16;2.45;51.88;31.46;-1.45
2013;Steuben;PDI_91;Pediatric Quality Acute Composite;2;5,054;39.57;3;59.3;52.49;-1
2012;Steuben;PDI_92;Pediatric Quality Chronic Composite;5;4,727;105.78;5.46;115.45;232.22;-0.46
2013;Steuben;PDI_92;Pediatric Quality Chronic Composite;8;5,054;158.29;5.19;102.73;381.62;2.81
2012;Suffolk;PDI_14;Asthma;167;70,225;237.81;256.46;365.2;213.42;-89.46
2013;Suffolk;PDI_14;Asthma;170;77,935;218.13;277.48;356.04;200.51;-107.48
2012;Suffolk;PDI_15;Diabetes Short-term Complications;26;46,664;55.72;15.37;32.93;55.73;10.63
2013;Suffolk;PDI_15;Diabetes Short-term Complications;23;53,654;42.87;17.28;32.21;43.86;5.72
2012;Suffolk;PDI_16;Gastroenteritis;84;83,318;100.82;127.33;152.83;81.53;-43.33
2013;Suffolk;PDI_16;Gastroenteritis;122;91,056;133.98;130.39;143.2;114.79;-8.39
2012;Suffolk;PDI_18;Urinary Tract Infection;54;83,318;64.81;51.56;61.89;51.83;2.44
2013;Suffolk;PDI_18;Urinary Tract Infection;78;91,056;85.66;54.86;60.25;72.95;23.14
2012;Suffolk;PDI_90;Pediatric Quality Overall Composite;138;46,664;295.73;163.97;351.38;278.25;-25.97
2013;Suffolk;PDI_90;Pediatric Quality Overall Composite;145;53,654;270.25;186.43;347.48;253.79;-41.43
2012;Suffolk;PDI_91;Pediatric Quality Acute Composite;27;46,664;57.86;39.09;83.76;53.3;-12.09
2013;Suffolk;PDI_91;Pediatric Quality Acute Composite;43;53,654;80.14;45.88;85.5;73.73;-2.88
2012;Suffolk;PDI_92;Pediatric Quality Chronic Composite;111;46,664;237.87;124.88;267.63;225.28;-13.88
2013;Suffolk;PDI_92;Pediatric Quality Chronic Composite;102;53,654;190.11;140.56;261.97;179.72;-38.56
2012;Sullivan;PDI_14;Asthma;3;7,068;42.44;17.46;246.97;56.33;-14.46
2013;Sullivan;PDI_14;Asthma;2;7,359;27.18;17.52;238.06;37.36;-15.52
2012;Sullivan;PDI_15;Diabetes Short-term Complications;0;4,883;0;1.6;32.73;0;-1.6
2013;Sullivan;PDI_15;Diabetes Short-term Complications;2;5,179;38.62;1.6;30.95;41.13;0.4
2012;Sullivan;PDI_16;Gastroenteritis;5;8,225;60.79;8.6;104.6;71.83;-3.6
2013;Sullivan;PDI_16;Gastroenteritis;9;8,528;105.53;9.18;107.63;120.3;-0.18
2012;Sullivan;PDI_18;Urinary Tract Infection;2;8,225;24.32;3.72;45.27;26.58;-1.72
2013;Sullivan;PDI_18;Urinary Tract Infection;3;8,528;35.18;4.03;47.2;38.25;-1.03
2012;Sullivan;PDI_90;Pediatric Quality Overall Composite;3;4,883;61.44;13;266.32;76.27;-10
2013;Sullivan;PDI_90;Pediatric Quality Overall Composite;6;5,179;115.85;13.54;261.44;144.6;-7.54
2012;Sullivan;PDI_91;Pediatric Quality Acute Composite;1;4,883;20.48;3.25;66.56;23.74;-2.25
2013;Sullivan;PDI_91;Pediatric Quality Acute Composite;4;5,179;77.23;3.75;72.33;84;0.25
2012;Sullivan;PDI_92;Pediatric Quality Chronic Composite;2;4,883;40.96;9.75;199.76;51.97;-7.75
2013;Sullivan;PDI_92;Pediatric Quality Chronic Composite;2;5,179;38.62;9.79;189.12;50.57;-7.79
2012;Tioga;PDI_14;Asthma;2;3,568;56.05;4.09;114.64;160.25;-2.09
2013;Tioga;PDI_14;Asthma;5;3,754;133.19;3.79;101.07;431.3;1.21
2012;Tioga;PDI_15;Diabetes Short-term Complications;0;2,541;0;0.82;32.38;0;-0.82
2013;Tioga;PDI_15;Diabetes Short-term Complications;0;2,764;0;0.8;28.84;0;-0.8
2012;Tioga;PDI_16;Gastroenteritis;0;4,107;0;2.71;65.86;0;-2.71
2013;Tioga;PDI_16;Gastroenteritis;0;4,335;0;3.22;74.25;0;-3.22
2012;Tioga;PDI_18;Urinary Tract Infection;1;4,107;24.35;1.41;34.24;35.19;-0.41
2013;Tioga;PDI_18;Urinary Tract Infection;1;4,335;23.07;1.59;36.79;32.17;-0.59
2012;Tioga;PDI_90;Pediatric Quality Overall Composite;3;2,541;118.06;4.12;162.19;240.67;-1.12
2013;Tioga;PDI_90;Pediatric Quality Overall Composite;4;2,764;144.72;4.36;157.74;299.38;-0.36
2012;Tioga;PDI_91;Pediatric Quality Acute Composite;1;2,541;39.35;1.29;50.62;59.99;-0.29
2013;Tioga;PDI_91;Pediatric Quality Acute Composite;1;2,764;36.18;1.63;59;48.24;-0.63
2012;Tioga;PDI_92;Pediatric Quality Chronic Composite;2;2,541;78.71;2.83;111.57;178.81;-0.83
2013;Tioga;PDI_92;Pediatric Quality Chronic Composite;3;2,764;108.54;2.73;98.75;272.22;0.27
2012;Tompkins;PDI_14;Asthma;0;4,237;0;8.07;190.51;0;-8.07
2013;Tompkins;PDI_14;Asthma;1;4,416;22.64;8.18;185.2;40.02;-7.18
2012;Tompkins;PDI_15;Diabetes Short-term Complications;0;2,975;0;1.01;33.88;0;-1.01
2013;Tompkins;PDI_15;Diabetes Short-term Complications;1;3,130;31.95;1;31.96;32.94;0
2012;Tompkins;PDI_16;Gastroenteritis;6;5,127;117.03;4.35;84.78;170.59;1.65
2013;Tompkins;PDI_16;Gastroenteritis;2;5,269;37.96;4.89;92.75;50.21;-2.89
2012;Tompkins;PDI_18;Urinary Tract Infection;1;5,127;19.5;2.01;39.29;24.57;-1.01
2013;Tompkins;PDI_18;Urinary Tract Infection;2;5,269;37.96;2.26;42.84;45.47;-0.26
2012;Tompkins;PDI_90;Pediatric Quality Overall Composite;1;2,975;33.61;6.57;220.9;50.31;-5.57
2013;Tompkins;PDI_90;Pediatric Quality Overall Composite;5;3,130;159.74;6.74;215.49;241.91;-1.74
2012;Tompkins;PDI_91;Pediatric Quality Acute Composite;1;2,975;33.61;1.74;58.47;44.35;-0.74
2013;Tompkins;PDI_91;Pediatric Quality Acute Composite;3;3,130;95.85;2;63.82;118.14;1
2012;Tompkins;PDI_92;Pediatric Quality Chronic Composite;0;2,975;0;4.83;162.43;0;-4.83
2013;Tompkins;PDI_92;Pediatric Quality Chronic Composite;2;3,130;63.9;4.75;151.67;104.34;-2.75
2012;Ulster;PDI_14;Asthma;20;10,015;199.7;23.67;236.3;276.99;-3.67
2013;Ulster;PDI_14;Asthma;15;10,919;137.38;25.06;229.5;195.9;-10.06
2012;Ulster;PDI_15;Diabetes Short-term Complications;2;6,972;28.69;2.38;34.1;27.7;-0.38
2013;Ulster;PDI_15;Diabetes Short-term Complications;0;7,765;0;2.5;32.26;0;-2.5
2012;Ulster;PDI_16;Gastroenteritis;5;11,674;42.83;11.82;101.26;52.27;-6.82
2013;Ulster;PDI_16;Gastroenteritis;8;12,576;63.61;13.01;103.46;75.43;-5.01
2012;Ulster;PDI_18;Urinary Tract Infection;7;11,674;59.96;5.21;44.62;66.51;1.79
2013;Ulster;PDI_18;Urinary Tract Infection;8;12,576;63.61;5.79;46;70.96;2.21
2012;Ulster;PDI_90;Pediatric Quality Overall Composite;23;6,972;329.89;17.86;256.11;425.85;5.14
2013;Ulster;PDI_90;Pediatric Quality Overall Composite;13;7,765;167.42;19.61;252.51;216.35;-6.61
2012;Ulster;PDI_91;Pediatric Quality Acute Composite;8;6,972;114.74;4.58;65.71;134.73;3.42
2013;Ulster;PDI_91;Pediatric Quality Acute Composite;8;7,765;103.03;5.47;70.48;114.98;2.53
2012;Ulster;PDI_92;Pediatric Quality Chronic Composite;15;6,972;215.15;13.27;190.4;286.39;1.73
2013;Ulster;PDI_92;Pediatric Quality Chronic Composite;5;7,765;64.39;14.13;182.03;87.61;-9.13
2012;Warren;PDI_14;Asthma;1;3,570;28.01;5.12;143.49;63.98;-4.12
2013;Warren;PDI_14;Asthma;1;3,727;26.83;4.86;130.36;67.36;-3.86
2012;Warren;PDI_15;Diabetes Short-term Complications;0;2,473;0;0.81;32.84;0;-0.81
2013;Warren;PDI_15;Diabetes Short-term Complications;1;2,657;37.64;0.77;28.9;42.91;0.23
2012;Warren;PDI_16;Gastroenteritis;1;4,182;23.91;3.08;73.75;40.07;-2.08
2013;Warren;PDI_16;Gastroenteritis;3;4,325;69.36;3.54;81.93;103.87;-0.54
2012;Warren;PDI_18;Urinary Tract Infection;4;4,182;95.65;1.55;37.06;127.71;2.45
2013;Warren;PDI_18;Urinary Tract Infection;1;4,325;23.12;1.7;39.38;30.13;-0.7
2012;Warren;PDI_90;Pediatric Quality Overall Composite;3;2,473;121.31;4.47;180.63;222.04;-1.47
2013;Warren;PDI_90;Pediatric Quality Overall Composite;6;2,657;225.82;4.73;177.94;414.13;1.27
2012;Warren;PDI_91;Pediatric Quality Acute Composite;2;2,473;80.87;1.33;53.92;115.74;0.67
2013;Warren;PDI_91;Pediatric Quality Acute Composite;4;2,657;150.55;1.65;62.04;190.87;2.35
2012;Warren;PDI_92;Pediatric Quality Chronic Composite;1;2,473;40.44;3.13;126.71;80.88;-2.13
2013;Warren;PDI_92;Pediatric Quality Chronic Composite;2;2,657;75.27;3.08;115.9;160.85;-1.08
2012;Washington;PDI_14;Asthma;3;3,634;82.55;4.58;126;214.74;-1.58
2013;Washington;PDI_14;Asthma;1;3,725;26.85;4.45;119.57;73.48;-3.45
2012;Washington;PDI_15;Diabetes Short-term Complications;1;2,543;39.32;0.85;33.59;38.56;0.15
2013;Washington;PDI_15;Diabetes Short-term Complications;2;2,671;74.88;0.74;27.82;88.71;1.26
2012;Washington;PDI_16;Gastroenteritis;1;4,267;23.44;3.05;71.55;40.48;-2.05
2013;Washington;PDI_16;Gastroenteritis;5;4,361;114.65;3.52;80.79;174.11;1.48
2012;Washington;PDI_18;Urinary Tract Infection;2;4,267;46.87;1.55;36.3;63.9;0.45
2013;Washington;PDI_18;Urinary Tract Infection;1;4,361;22.93;1.66;38.01;30.96;-0.66
2012;Washington;PDI_90;Pediatric Quality Overall Composite;3;2,543;117.97;4.33;170.19;229.17;-1.33
2013;Washington;PDI_90;Pediatric Quality Overall Composite;4;2,671;149.76;4.44;166.21;294.02;-0.44
2012;Washington;PDI_91;Pediatric Quality Acute Composite;0;2,543;0;1.34;52.67;0;-1.34
2013;Washington;PDI_91;Pediatric Quality Acute Composite;1;2,671;37.44;1.61;60.46;48.71;-0.61
2012;Washington;PDI_92;Pediatric Quality Chronic Composite;3;2,543;117.97;2.99;117.52;254.44;0.01
2013;Washington;PDI_92;Pediatric Quality Chronic Composite;3;2,671;112.32;2.82;105.75;263.04;0.18
2012;Wayne;PDI_14;Asthma;9;5,677;158.53;10.07;177.35;292.97;-1.07
2013;Wayne;PDI_14;Asthma;3;6,096;49.21;10.22;167.66;96.06;-7.22
2012;Wayne;PDI_15;Diabetes Short-term Complications;0;3,887;0;1.21;31.23;0;-1.21
2013;Wayne;PDI_15;Diabetes Short-term Complications;0;4,218;0;1.22;28.93;0;-1.22
2012;Wayne;PDI_16;Gastroenteritis;3;6,644;45.15;5.56;83.7;66.67;-2.56
2013;Wayne;PDI_16;Gastroenteritis;5;7,061;70.81;6.43;91.04;95.43;-1.43
2012;Wayne;PDI_18;Urinary Tract Infection;5;6,644;75.26;2.6;39.11;95.22;2.4
2013;Wayne;PDI_18;Urinary Tract Infection;4;7,061;56.65;2.91;41.14;70.65;1.09
2012;Wayne;PDI_90;Pediatric Quality Overall Composite;8;3,887;205.81;7.99;205.61;330.94;0.01
2013;Wayne;PDI_90;Pediatric Quality Overall Composite;9;4,218;213.37;8.54;202.56;343.73;0.46
2012;Wayne;PDI_91;Pediatric Quality Acute Composite;4;3,887;102.91;2.23;57.49;138.12;1.77
2013;Wayne;PDI_91;Pediatric Quality Acute Composite;7;4,218;165.96;2.75;65.17;200.31;4.25
2012;Wayne;PDI_92;Pediatric Quality Chronic Composite;4;3,887;102.91;5.76;148.12;176.08;-1.76
2013;Wayne;PDI_92;Pediatric Quality Chronic Composite;2;4,218;47.42;5.8;137.4;85.47;-3.8
2012;Westchester;PDI_14;Asthma;97;51,790;187.29;218;420.93;145.83;-121
2013;Westchester;PDI_14;Asthma;130;56,030;232.02;231.73;413.58;183.6;-101.73
2012;Westchester;PDI_15;Diabetes Short-term Complications;3;35,233;8.51;11.96;33.95;8.26;-8.96
2013;Westchester;PDI_15;Diabetes Short-term Complications;6;39,237;15.29;13.53;34.49;14.61;-7.53
2012;Westchester;PDI_16;Gastroenteritis;57;60,346;94.46;96.93;160.62;72.68;-39.93
2013;Westchester;PDI_16;Gastroenteritis;65;64,609;100.61;96.53;149.41;82.61;-31.53
2012;Westchester;PDI_18;Urinary Tract Infection;31;60,346;51.37;37.72;62.51;40.67;-6.72
2013;Westchester;PDI_18;Urinary Tract Infection;27;64,609;41.79;39.18;60.64;35.36;-12.18
2012;Westchester;PDI_90;Pediatric Quality Overall Composite;56;35,233;158.94;143.36;406.9;129.14;-87.36
2013;Westchester;PDI_90;Pediatric Quality Overall Composite;92;39,237;234.47;156.72;399.43;191.55;-64.72
2012;Westchester;PDI_91;Pediatric Quality Acute Composite;18;35,233;51.09;32.19;91.35;43.15;-14.19
2013;Westchester;PDI_91;Pediatric Quality Acute Composite;21;39,237;53.52;35.53;90.55;46.49;-14.53
2012;Westchester;PDI_92;Pediatric Quality Chronic Composite;38;35,233;107.85;111.18;315.55;86.63;-73.18
2013;Westchester;PDI_92;Pediatric Quality Chronic Composite;71;39,237;180.95;121.2;308.88;145.09;-50.2
2012;Wyoming;PDI_14;Asthma;1;2,078;48.12;2.53;121.81;129.49;-1.53
2013;Wyoming;PDI_14;Asthma;1;2,145;46.62;2.44;113.69;134.2;-1.44
2012;Wyoming;PDI_15;Diabetes Short-term Complications;3;1,453;206.47;0.49;33.98;200.11;2.51
2013;Wyoming;PDI_15;Diabetes Short-term Complications;2;1,522;131.41;0.44;29.03;149.17;1.56
2012;Wyoming;PDI_16;Gastroenteritis;1;2,460;40.65;1.75;71.31;70.46;-0.75
2013;Wyoming;PDI_16;Gastroenteritis;2;2,483;80.55;2.01;81.01;121.98;-0.01
2012;Wyoming;PDI_18;Urinary Tract Infection;1;2,460;40.65;0.91;36.82;54.64;0.09
2012;Wyoming;PDI_90;Pediatric Quality Overall Composite;5;1,453;344.12;2.43;167.43;679.51;2.57
2013;Wyoming;PDI_90;Pediatric Quality Overall Composite;3;1,522;197.11;2.51;164.61;390.75;0.49
2012;Wyoming;PDI_91;Pediatric Quality Acute Composite;1;1,453;68.82;0.76;52.07;101.98;0.24
2013;Wyoming;PDI_91;Pediatric Quality Acute Composite;1;1,522;65.7;0.91;60.02;86.11;0.09
2012;Wyoming;PDI_92;Pediatric Quality Chronic Composite;4;1,453;275.29;1.68;115.36;604.86;2.32
2013;Wyoming;PDI_92;Pediatric Quality Chronic Composite;2;1,522;131.41;1.59;104.59;311.16;0.41
2012;Yates;PDI_14;Asthma;0;1,561;0;1.94;124.59;0;-1.94
2013;Yates;PDI_14;Asthma;0;1,633;0;1.78;108.97;0;-1.78
2012;Yates;PDI_15;Diabetes Short-term Complications;0;1,112;0;0.38;34.14;0;-0.38
2013;Yates;PDI_15;Diabetes Short-term Complications;0;1,163;0;0.35;30.52;0;-0.35
2012;Yates;PDI_16;Gastroenteritis;0;1,789;0;1.22;68.01;0;-1.22
2013;Yates;PDI_16;Gastroenteritis;0;1,862;0;1.43;76.63;0;-1.43
2012;Yates;PDI_18;Urinary Tract Infection;0;1,789;0;0.61;34.16;0;-0.61
2013;Yates;PDI_18;Urinary Tract Infection;0;1,862;0;0.69;37.14;0;-0.69
2012;Yates;PDI_90;Pediatric Quality Overall Composite;0;1,112;0;1.9;171.24;0;-1.9
2013;Yates;PDI_90;Pediatric Quality Overall Composite;0;1,163;0;1.88;161.69;0;-1.88
2012;Yates;PDI_91;Pediatric Quality Acute Composite;0;1,112;0;0.59;52.66;0;-0.59
2013;Yates;PDI_91;Pediatric Quality Acute Composite;0;1,163;0;0.69;59.09;0;-0.69
2012;Yates;PDI_92;Pediatric Quality Chronic Composite;0;1,112;0;1.32;118.58;0;-1.32
2013;Yates;PDI_92;Pediatric Quality Chronic Composite;0;1,163;0;1.19;102.6;0;-1.19
2014;Albany;PDI_14;Asthma;28;18,674;149.9410946;65.19012213;349.0956524;143.890388;-37.19012213
2014;Albany;PDI_15;Diabetes Short-term Complications;2;13,304;15.03307276;3.885624772;29.20643995;13.77943981;-1.885624772
2014;Albany;PDI_16;Gastroenteritis;12;21,599;55.55812769;18.01885849;83.42450342;61.90105504;-6.018858494
2014;Albany;PDI_18;Urinary Tract Infection;9;21,599;41.66859577;8.803825624;40.76033902;48.97592779;0.196174376
2014;Albany;PDI_90;Pediatric Quality Overall Composite;26;13,304;195.4299459;43.49843842;326.9575948;194.7307516;-17.49843842
2014;Albany;PDI_91;Pediatric Quality Acute Composite;10;13,304;75.1653638;7.899732449;59.37862634;84.72080072;2.100267551
2014;Albany;PDI_92;Pediatric Quality Chronic Composite;16;13,304;120.2645821;35.59870597;267.5789685;116.3461011;-19.59870597
2014;Allegany;PDI_14;Asthma;11;3,751;293.255132;4.388849259;117.004779;839.6485986;6.611150742
2014;Allegany;PDI_15;Diabetes Short-term Complications;0;2,742;0;0.664550815;24.23598886;0;-0.664550815
2014;Allegany;PDI_16;Gastroenteritis;1;4,256;23.4962406;2.318325571;54.47193541;40.09310158;-1.318325571
2014;Allegany;PDI_18;Urinary Tract Infection;0;4,256;0;1.283476684;30.15687697;0;-1.283476684
2014;Allegany;PDI_90;Pediatric Quality Overall Composite;5;2,742;182.3486506;4.350101642;158.6470329;374.4600217;0.649898358
2014;Allegany;PDI_91;Pediatric Quality Acute Composite;0;2,742;0;1.407892197;51.34544846;0;-1.407892197
2014;Allegany;PDI_92;Pediatric Quality Chronic Composite;5;2,742;182.3486506;2.942209445;107.3015844;439.90863;2.057790555
2014;Bronx;PDI_14;Asthma;2,055;269,903;761.3846456;1,151.905378;426.7849478;597.655014;903.0946224
2014;Bronx;PDI_15;Diabetes Short-term Complications;65;195,842;33.19002053;56.21198258;28.70272086;30.95614551;8.788017422
2014;Bronx;PDI_16;Gastroenteritis;444;308,450;143.9455341;340.9045472;110.5218179;121.0582122;103.0954529
2014;Bronx;PDI_18;Urinary Tract Infection;167;308,450;54.14167612;174.9570982;56.72138051;45.72950483;-7.95709817
2014;Bronx;PDI_90;Pediatric Quality Overall Composite;1,293;195,842;660.2261006;793.8834242;405.3693407;530.6114887;499.1165758
2014;Bronx;PDI_91;Pediatric Quality Acute Composite;177;195,842;90.37897897;152.6755114;77.95851318;77.59010105;24.32448863
2014;Bronx;PDI_92;Pediatric Quality Chronic Composite;1,116;195,842;569.8471217;641.2079128;327.4108275;450.5379559;474.7920872
2014;Broome;PDI_14;Asthma;12;16,876;71.10689737;38.74032587;229.558698;103.7704078;-26.74032587
2014;Broome;PDI_15;Diabetes Short-term Complications;7;12,216;57.30189915;3.221655431;26.37242494;58.16763102;3.778344569
2014;Broome;PDI_16;Gastroenteritis;15;19,380;77.39938081;13.4801021;69.55677039;103.4289599;1.519897899
2014;Broome;PDI_18;Urinary Tract Infection;12;19,380;61.91950464;7.029818456;36.27357304;81.78030595;4.970181544
